reach_id,strahler_ord,Z_u_m,Z_d_m,H_gross_m,A_u_km2,A_d_km2,length_m,slope_pct,mid_lon,mid_lat,is_ror,is_microhydro,hydro_method,Q_mean_m3s,Q40_m3s,Q65_m3s,Q80_m3s,Q90_m3s,Q_jan_m3s,Q_feb_m3s,Q_mar_m3s,Q_apr_m3s,Q_may_m3s,Q_jun_m3s,Q_jul_m3s,Q_aug_m3s,Q_sep_m3s,Q_oct_m3s,Q_nov_m3s,Q_dec_m3s,Q_env_m3s,Q_design_m3s,Q_net_m3s,eta,scale_type,H_net_m,P_inst_kW,annual_energy_MWh,dry_energy_MWh,wet_energy_MWh,E_jan_MWh,E_feb_MWh,E_mar_MWh,E_apr_MWh,E_may_MWh,E_jun_MWh,E_jul_MWh,E_aug_MWh,E_sep_MWh,E_oct_MWh,E_nov_MWh,E_dec_MWh,palika,is_border_river,apportion_factor,capacity_class,cultural_excluded,slope_viable,screened_viable
8427,1,1069.2,1045.2,24.0,0.74,1.1,537.0,4.46,83.136111,28.146111,0,1,WECS_NEA_MIP,0.0442,0.0297,0.0151,0.0087,0.0063,0.0097,0.0088,0.0097,0.0133,0.0243,0.0773,0.1502,0.1613,0.0928,0.042,0.0186,0.0115,0.0009,0.0151,0.0142,0.65,Micro/Mini Hydro (<1 MW),21.6,1.96,15.53,6.4,9.13,0.9,0.73,0.9,1.23,1.55,1.5,1.55,1.55,1.5,1.55,1.5,1.09,Dhurkot,0,1.0,Pico (<5 kW),0,1,0
8428,1,1045.2,1010.5,34.8,1.1,1.9,596.5,5.83,83.14,28.149444,0,1,WECS_NEA_MIP,0.0755,0.051,0.0263,0.0152,0.011,0.0166,0.0151,0.0166,0.0226,0.0415,0.1321,0.2567,0.2756,0.1585,0.0717,0.0317,0.0196,0.0015,0.0263,0.0248,0.65,Micro/Mini Hydro (<1 MW),31.3,4.95,38.99,15.93,23.05,2.24,1.82,2.24,3.03,3.91,3.78,3.91,3.91,3.78,3.91,3.78,2.69,Dhurkot,0,1.0,Pico (<5 kW),0,1,0
8429,2,1010.5,970.3,40.1,1.9,2.37,564.9,7.11,83.144722,28.151667,0,1,WECS_NEA_MIP,0.0938,0.0635,0.0329,0.0191,0.0139,0.0206,0.0188,0.0206,0.0281,0.0516,0.1641,0.3188,0.3422,0.1969,0.0891,0.0394,0.0244,0.0019,0.0329,0.031,0.65,Micro/Mini Hydro (<1 MW),36.1,7.14,56.11,22.85,33.26,3.2,2.61,3.2,4.34,5.63,5.45,5.63,5.63,5.45,5.63,5.45,3.85,Dhurkot,0,1.0,Micro (5-100 kW),0,1,1
8430,2,970.3,961.9,8.4,2.37,53.58,136.3,6.15,83.1475,28.151944,1,0,WECS_NEA_MIP,1.9914,1.3916,0.7668,0.4748,0.356,0.4381,0.3983,0.4381,0.5974,1.0953,3.485,6.7709,7.2687,4.182,1.8919,0.8364,0.5178,0.0398,1.3916,1.3518,0.82,Commercial RoR (>1 MW),7.6,82.64,492.72,145.26,347.47,18.12,14.73,18.12,24.54,48.01,61.26,63.3,63.3,61.26,63.3,35.06,21.74,Dhurkot,0,1.0,Micro (5-100 kW),0,1,1
8436,2,1069.1,947.2,121.9,1.96,2.3,491.4,24.8,83.238056,28.168056,0,1,WECS_NEA_MIP,0.091,0.0616,0.0319,0.0185,0.0135,0.02,0.0182,0.02,0.0273,0.0501,0.1593,0.3095,0.3323,0.1912,0.0865,0.0382,0.0237,0.0018,0.0319,0.0301,0.65,Micro/Mini Hydro (<1 MW),109.7,21.06,165.5,67.49,98.0,9.47,7.71,9.47,12.84,16.6,16.07,16.6,16.6,16.07,16.6,16.07,11.4,Isma,0,1.0,Micro (5-100 kW),0,1,1
8437,2,947.2,900.2,47.0,2.3,2.74,537.0,8.75,83.2425,28.168889,0,1,WECS_NEA_MIP,0.1081,0.0733,0.0381,0.0222,0.0162,0.0238,0.0216,0.0238,0.0324,0.0594,0.1891,0.3675,0.3945,0.227,0.1027,0.0454,0.0281,0.0022,0.0381,0.0359,0.65,Micro/Mini Hydro (<1 MW),42.3,9.68,76.03,30.89,45.13,4.33,3.52,4.33,5.86,7.65,7.4,7.65,7.65,7.4,7.65,7.4,5.2,Isma,0,1.0,Micro (5-100 kW),0,1,1
8438,2,900.2,866.6,33.6,2.74,40.77,513.4,6.55,83.246944,28.168889,1,0,WECS_NEA_MIP,1.5236,1.0618,0.5819,0.3583,0.2679,0.3352,0.3047,0.3352,0.4571,0.838,2.6663,5.1803,5.5612,3.1996,1.4474,0.6399,0.3961,0.0305,1.0618,1.0313,0.82,Commercial RoR (>1 MW),30.2,250.54,1495.33,441.56,1053.78,55.07,44.76,55.07,74.62,145.95,185.72,191.91,191.91,185.72,191.91,106.59,66.08,Isma,0,1.0,Mini (100-1000 kW),0,1,1
8439,1,1069.1,965.6,103.4,0.51,1.12,505.4,20.47,83.521667,28.062222,0,1,WECS_NEA_MIP,0.045,0.0302,0.0154,0.0088,0.0064,0.0099,0.009,0.0099,0.0135,0.0247,0.0787,0.1529,0.1642,0.0944,0.0427,0.0189,0.0117,0.0009,0.0154,0.0145,0.65,Micro/Mini Hydro (<1 MW),93.1,8.61,68.29,28.14,40.15,3.98,3.23,3.98,5.39,6.8,6.58,6.8,6.8,6.58,6.8,6.58,4.77,Kaligandaki,0,1.0,Micro (5-100 kW),0,1,1
8440,1,965.6,954.3,11.3,1.12,2.21,68.5,16.48,83.524167,28.061944,0,1,WECS_NEA_MIP,0.0875,0.0593,0.0306,0.0178,0.0129,0.0193,0.0175,0.0193,0.0263,0.0482,0.1532,0.2977,0.3196,0.1839,0.0832,0.0368,0.0228,0.0018,0.0306,0.0288,0.65,Micro/Mini Hydro (<1 MW),10.2,1.87,14.77,6.02,8.74,0.85,0.69,0.85,1.15,1.48,1.43,1.48,1.48,1.43,1.48,1.43,1.02,Kaligandaki,0,1.0,Pico (<5 kW),0,1,0
8441,1,1068.9,937.6,131.3,0.5,0.63,519.3,25.28,83.254444,28.172778,0,1,WECS_NEA_MIP,0.0256,0.0171,0.0086,0.0049,0.0035,0.0056,0.0051,0.0056,0.0077,0.0141,0.0448,0.087,0.0934,0.0537,0.0243,0.0107,0.0067,0.0005,0.0086,0.0081,0.65,Micro/Mini Hydro (<1 MW),118.2,6.1,48.72,20.26,28.47,2.86,2.33,2.86,3.91,4.82,4.67,4.82,4.82,4.67,4.82,4.67,3.48,Musikot,0,1.0,Micro (5-100 kW),0,1,1
8442,1,937.6,873.7,63.9,0.63,35.76,472.8,13.51,83.250278,28.172778,1,0,WECS_NEA_MIP,1.3399,0.9326,0.5097,0.3131,0.2338,0.2948,0.268,0.2948,0.402,0.7369,2.3448,4.5557,4.8906,2.8138,1.2729,0.5628,0.3484,0.0268,0.9326,0.9058,0.82,Commercial RoR (>1 MW),57.5,418.97,2501.9,739.42,1762.48,92.23,74.97,92.23,124.95,244.37,310.58,320.94,320.94,310.58,320.94,178.5,110.67,Isma,0,1.0,Mini (100-1000 kW),0,1,1
8447,2,1068.2,1040.6,27.6,5.49,5.88,572.2,4.82,83.308333,28.048889,0,1,WECS_NEA_MIP,0.2284,0.1561,0.0823,0.0488,0.0358,0.0503,0.0457,0.0503,0.0685,0.1256,0.3997,0.7766,0.8337,0.4797,0.217,0.0959,0.0594,0.0046,0.0823,0.0777,0.65,Micro/Mini Hydro (<1 MW),24.8,12.29,95.69,38.53,57.16,5.38,4.37,5.38,7.28,9.68,9.37,9.68,9.68,9.37,9.68,9.37,6.45,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
8448,2,1040.6,998.7,42.0,5.88,6.59,565.6,7.42,83.310833,28.045278,0,1,WECS_NEA_MIP,0.2554,0.1748,0.0924,0.0548,0.0403,0.0562,0.0511,0.0562,0.0766,0.1405,0.447,0.8684,0.9323,0.5364,0.2426,0.1073,0.0664,0.0051,0.0924,0.0873,0.65,Micro/Mini Hydro (<1 MW),37.8,21.04,163.56,65.75,97.82,9.16,7.45,9.16,12.41,16.57,16.04,16.57,16.57,16.04,16.57,16.04,10.99,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
8449,2,998.7,949.0,49.7,6.59,7.64,519.3,9.56,83.315556,28.043611,0,1,WECS_NEA_MIP,0.2952,0.2023,0.1072,0.0639,0.047,0.065,0.059,0.065,0.0886,0.1624,0.5167,1.0038,1.0776,0.62,0.2805,0.124,0.0768,0.0059,0.1072,0.1013,0.65,Micro/Mini Hydro (<1 MW),44.7,28.87,224.17,89.98,134.2,12.53,10.17,12.53,16.97,22.73,22.0,22.73,22.73,22.0,22.73,22.0,15.04,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
8450,2,949.0,920.5,28.5,7.64,9.65,561.9,5.08,83.32,28.042222,0,1,WECS_NEA_MIP,0.3712,0.255,0.1358,0.0812,0.0599,0.0817,0.0742,0.0817,0.1114,0.2041,0.6496,1.262,1.3548,0.7795,0.3526,0.1559,0.0965,0.0074,0.1358,0.1284,0.65,Micro/Mini Hydro (<1 MW),25.7,21.04,162.91,65.17,97.74,9.06,7.36,9.06,12.27,16.56,16.02,16.56,16.56,16.02,16.56,16.02,10.86,Gulmidarbar,0,1.0,Micro (5-100 kW),0,1,1
8451,1,1068.2,1036.1,32.1,0.5,14.47,216.4,14.84,83.499722,28.078889,1,0,WECS_NEA_MIP,0.5521,0.3808,0.2044,0.1233,0.0912,0.1215,0.1104,0.1215,0.1656,0.3036,0.9661,1.8771,2.0151,1.1594,0.5245,0.2319,0.1435,0.011,0.3808,0.3698,0.82,Commercial RoR (>1 MW),28.9,85.97,515.21,153.16,362.05,19.11,15.53,19.11,25.88,50.61,63.74,65.86,65.86,63.74,65.86,36.98,22.92,Kaligandaki,0,1.0,Micro (5-100 kW),0,1,1
8453,1,1067.5,966.0,101.5,0.51,0.59,575.9,17.63,83.273889,28.019444,0,1,WECS_NEA_MIP,0.024,0.016,0.0081,0.0046,0.0033,0.0053,0.0048,0.0053,0.0072,0.0132,0.042,0.0816,0.0876,0.0504,0.0228,0.0101,0.0062,0.0005,0.0081,0.0076,0.65,Micro/Mini Hydro (<1 MW),91.4,4.43,35.38,14.64,20.73,2.08,1.68,2.08,2.81,3.51,3.4,3.51,3.51,3.4,3.51,3.4,2.47,Resunga,0,1.0,Pico (<5 kW),0,1,0
8454,1,966.0,966.0,0.0,0.59,17.76,92.8,0.0,83.272778,28.0175,1,0,WECS_NEA_MIP,0.6748,0.4664,0.2514,0.1522,0.1129,0.1485,0.135,0.1485,0.2025,0.3712,1.181,2.2944,2.4631,1.4172,0.6411,0.2834,0.1755,0.0135,0.4664,0.4529,0.82,Commercial RoR (>1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Resunga,0,1.0,Pico (<5 kW),0,0,0
8456,3,1067.0,1063.2,3.8,12.89,84.71,254.0,1.5,83.414167,28.115,1,0,WECS_NEA_MIP,3.1197,2.1901,1.2179,0.761,0.5732,0.6863,0.6239,0.6863,0.9359,1.7159,5.4596,10.6071,11.3871,6.5515,2.9638,1.3103,0.8111,0.0624,2.1901,2.1277,0.82,Commercial RoR (>1 MW),3.4,58.19,346.32,101.79,244.53,12.7,10.32,12.7,17.2,33.65,43.13,44.57,44.57,43.13,44.57,24.57,15.24,Chandrakot,0,1.0,Micro (5-100 kW),0,0,0
8470,1,1065.9,914.1,151.8,0.53,117.89,371.1,40.92,83.402222,28.093056,1,0,WECS_NEA_MIP,4.3131,3.0379,1.7005,1.0697,0.8084,0.9489,0.8626,0.9489,1.2939,2.3722,7.5479,14.6646,15.7429,9.0575,4.0975,1.8115,1.1214,0.0863,3.0379,2.9516,0.82,Commercial RoR (>1 MW),136.6,3243.33,19276.72,5654.09,13622.63,705.21,573.23,705.21,955.41,1868.8,2403.47,2483.59,2483.59,2403.47,2483.59,1364.91,846.23,Chandrakot,0,1.0,Small/Medium RoR (>1 MW),0,1,1
8475,1,1064.5,1031.4,33.1,0.5,1.29,164.9,20.08,83.375,28.035556,0,1,WECS_NEA_MIP,0.0517,0.0348,0.0178,0.0102,0.0074,0.0114,0.0103,0.0114,0.0155,0.0284,0.0904,0.1756,0.1885,0.1085,0.0491,0.0217,0.0134,0.001,0.0178,0.0168,0.65,Micro/Mini Hydro (<1 MW),29.8,3.19,25.24,10.38,14.86,1.47,1.19,1.47,1.98,2.52,2.44,2.52,2.52,2.44,2.52,2.44,1.75,Chatrakot,0,1.0,Pico (<5 kW),0,1,0
8481,3,1064.0,1036.1,27.9,13.71,14.47,286.6,9.74,83.498611,28.079444,1,0,WECS_NEA_MIP,0.5521,0.3808,0.2044,0.1233,0.0912,0.1215,0.1104,0.1215,0.1656,0.3036,0.9661,1.8771,2.0151,1.1594,0.5245,0.2319,0.1435,0.011,0.3808,0.3698,0.82,Commercial RoR (>1 MW),25.1,74.67,447.46,133.02,314.44,16.6,13.49,16.6,22.47,43.95,55.36,57.2,57.2,55.36,57.2,32.11,19.9,Chandrakot,0,1.0,Micro (5-100 kW),0,1,1
8487,4,1063.2,1057.4,5.8,84.71,92.58,388.0,1.49,83.414444,28.1125,1,0,WECS_NEA_MIP,3.4035,2.3915,1.3322,0.834,0.6287,0.7488,0.6807,0.7488,1.0211,1.8719,5.9562,11.572,12.4229,7.1474,3.2334,1.4295,0.8849,0.0681,2.3915,2.3234,0.82,Commercial RoR (>1 MW),5.2,97.19,578.18,169.85,408.33,21.18,17.22,21.18,28.7,56.14,72.03,74.43,74.43,72.03,74.43,41.0,25.42,Chandrakot,0,1.0,Micro (5-100 kW),0,1,1
8494,2,1062.6,962.8,99.9,3.6,4.13,597.8,16.71,83.266111,28.096111,0,1,WECS_NEA_MIP,0.1616,0.1101,0.0576,0.0339,0.0248,0.0355,0.0323,0.0355,0.0485,0.0889,0.2828,0.5494,0.5897,0.3393,0.1535,0.0679,0.042,0.0032,0.0576,0.0544,0.65,Micro/Mini Hydro (<1 MW),89.9,31.18,243.59,98.57,145.02,13.78,11.21,13.78,18.7,24.57,23.77,24.57,24.57,23.77,24.57,23.77,16.55,Resunga,0,1.0,Micro (5-100 kW),0,1,1
8495,2,962.8,934.2,28.5,4.13,7.47,432.9,6.59,83.264167,28.100278,0,1,WECS_NEA_MIP,0.2888,0.1979,0.1048,0.0624,0.0459,0.0635,0.0578,0.0635,0.0866,0.1588,0.5054,0.9819,1.0541,0.6065,0.2744,0.1213,0.0751,0.0058,0.1048,0.099,0.65,Micro/Mini Hydro (<1 MW),25.7,16.22,125.99,50.56,75.43,7.04,5.73,7.04,9.53,12.78,12.37,12.78,12.78,12.37,12.78,12.37,8.45,Resunga,0,1.0,Micro (5-100 kW),0,1,1
8508,1,1061.9,893.8,168.1,0.63,0.78,589.8,28.5,83.219167,28.095833,0,1,WECS_NEA_MIP,0.0315,0.0211,0.0107,0.0061,0.0044,0.0069,0.0063,0.0069,0.0095,0.0174,0.0552,0.1073,0.1152,0.0663,0.03,0.0133,0.0082,0.0006,0.0107,0.0101,0.65,Micro/Mini Hydro (<1 MW),151.3,9.74,77.4,32.06,45.34,4.52,3.7,4.52,6.18,7.68,7.43,7.68,7.68,7.43,7.68,7.43,5.46,Resunga,0,1.0,Micro (5-100 kW),0,1,1
8509,1,893.8,893.8,0.0,0.78,62.29,218.1,0.0,83.222222,28.096944,1,0,WECS_NEA_MIP,2.3082,1.6154,0.8928,0.5545,0.4164,0.5078,0.4616,0.5078,0.6925,1.2695,4.0393,7.8479,8.4249,4.8472,2.1928,0.9694,0.6001,0.0462,1.6154,1.5692,0.82,Commercial RoR (>1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Resunga,0,1.0,Pico (<5 kW),0,0,0
8510,1,1061.5,946.0,115.5,1.57,1.93,555.2,20.8,83.438889,27.965833,0,1,WECS_NEA_MIP,0.0767,0.0518,0.0267,0.0155,0.0112,0.0169,0.0153,0.0169,0.023,0.0422,0.1342,0.2607,0.2798,0.161,0.0728,0.0322,0.0199,0.0015,0.0267,0.0252,0.65,Micro/Mini Hydro (<1 MW),104.0,16.71,131.63,53.86,77.77,7.6,6.15,7.6,10.27,13.17,12.75,13.17,13.17,12.75,13.17,12.75,9.08,Ruru,0,1.0,Micro (5-100 kW),0,1,1
8511,2,946.0,838.4,107.6,1.93,2.39,614.1,17.52,83.443611,27.963889,0,1,WECS_NEA_MIP,0.0945,0.064,0.0332,0.0193,0.014,0.0208,0.0189,0.0208,0.0284,0.052,0.1654,0.3214,0.345,0.1985,0.0898,0.0397,0.0246,0.0019,0.0332,0.0313,0.65,Micro/Mini Hydro (<1 MW),96.8,19.32,151.86,61.86,90.0,8.68,7.05,8.68,11.78,15.25,14.75,15.25,15.25,14.75,15.25,14.75,10.42,Ruru,0,1.0,Micro (5-100 kW),0,1,1
8512,2,838.4,762.8,75.6,2.39,2.85,624.4,12.11,83.445833,27.959444,0,1,WECS_NEA_MIP,0.1123,0.0762,0.0396,0.0231,0.0168,0.0247,0.0225,0.0247,0.0337,0.0618,0.1966,0.3819,0.41,0.2359,0.1067,0.0472,0.0292,0.0022,0.0396,0.0374,0.65,Micro/Mini Hydro (<1 MW),68.0,16.22,127.16,51.75,75.41,7.26,5.92,7.26,9.83,12.77,12.36,12.77,12.77,12.36,12.77,12.36,8.71,Ruru,0,1.0,Micro (5-100 kW),0,1,1
8513,2,762.8,621.9,140.9,2.85,3.26,607.4,23.2,83.450556,27.956389,0,1,WECS_NEA_MIP,0.1281,0.0871,0.0454,0.0266,0.0194,0.0282,0.0256,0.0282,0.0384,0.0705,0.2243,0.4357,0.4677,0.2691,0.1217,0.0538,0.0333,0.0026,0.0454,0.0428,0.65,Micro/Mini Hydro (<1 MW),126.8,34.61,271.14,109.92,161.22,15.4,12.5,15.4,20.84,27.31,26.43,27.31,27.31,26.43,27.31,26.43,18.47,Ruru,0,1.0,Micro (5-100 kW),0,1,1
8514,2,621.9,468.2,153.7,3.26,3.41,556.6,27.61,83.451667,27.951667,0,1,WECS_NEA_MIP,0.1339,0.091,0.0475,0.0278,0.0203,0.0295,0.0268,0.0295,0.0402,0.0737,0.2344,0.4553,0.4888,0.2812,0.1272,0.0562,0.0348,0.0027,0.0475,0.0448,0.65,Micro/Mini Hydro (<1 MW),138.3,39.51,309.46,125.49,183.98,17.58,14.28,17.58,23.81,31.17,30.16,31.17,31.17,30.16,31.17,30.16,21.06,Ruru,0,1.0,Micro (5-100 kW),0,1,1
8515,2,468.2,463.5,4.7,3.41,3.44,327.2,1.43,83.453889,27.949444,0,1,WECS_NEA_MIP,0.1351,0.0918,0.0479,0.0281,0.0205,0.0297,0.027,0.0297,0.0405,0.0743,0.2364,0.4593,0.493,0.2837,0.1283,0.0567,0.0351,0.0027,0.0479,0.0452,0.65,Micro/Mini Hydro (<1 MW),4.2,1.21,9.48,3.84,5.63,0.54,0.44,0.54,0.73,0.95,0.92,0.95,0.95,0.92,0.95,0.92,0.65,Ruru,0,1.0,Pico (<5 kW),0,0,0
8528,1,1060.7,882.9,177.8,0.53,10.26,398.3,44.63,83.495278,28.003333,1,0,WECS_NEA_MIP,0.3942,0.2709,0.1444,0.0865,0.0638,0.0867,0.0788,0.0867,0.1182,0.2168,0.6898,1.3401,1.4387,0.8277,0.3744,0.1655,0.1025,0.0079,0.2709,0.263,0.82,Commercial RoR (>1 MW),160.0,338.5,2031.43,605.08,1426.35,75.46,61.32,75.46,102.21,200.04,251.04,259.41,259.41,251.04,259.41,146.05,90.59,Satyawati,0,1.0,Mini (100-1000 kW),0,1,1
8535,2,1060.5,1036.0,24.5,9.37,9.73,628.7,3.89,83.163889,28.175556,0,1,WECS_NEA_MIP,0.3742,0.2571,0.1369,0.0819,0.0604,0.0823,0.0748,0.0823,0.1123,0.2058,0.6548,1.2723,1.3658,0.7858,0.3555,0.1572,0.0973,0.0075,0.1369,0.1294,0.65,Micro/Mini Hydro (<1 MW),22.1,18.24,141.19,56.46,84.73,7.84,6.37,7.84,10.63,14.35,13.89,14.35,14.35,13.89,14.35,13.89,9.42,Malika,0,1.0,Micro (5-100 kW),0,1,1
8536,2,1036.0,1030.2,5.8,9.73,10.78,164.9,3.53,83.161667,28.172778,1,0,WECS_NEA_MIP,0.4137,0.2845,0.1518,0.091,0.0672,0.091,0.0827,0.091,0.1241,0.2275,0.724,1.4067,1.5101,0.8688,0.393,0.1738,0.1076,0.0083,0.2845,0.2762,0.82,Commercial RoR (>1 MW),5.2,11.55,69.32,20.64,48.68,2.57,2.09,2.57,3.49,6.82,8.57,8.85,8.85,8.57,8.85,4.98,3.09,Malika,0,1.0,Micro (5-100 kW),0,1,1
8541,3,1059.6,1059.6,0.0,31.25,31.71,592.8,0.0,83.129722,28.106389,1,0,WECS_NEA_MIP,1.191,0.8279,0.4514,0.2766,0.2063,0.262,0.2382,0.262,0.3573,0.6551,2.0843,4.0494,4.3472,2.5011,1.1315,0.5002,0.3097,0.0238,0.8279,0.8041,0.82,Commercial RoR (>1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhurkot,0,1.0,Pico (<5 kW),0,0,0
8542,3,1059.6,1039.7,19.9,31.71,32.71,465.5,4.27,83.133611,28.105278,1,0,WECS_NEA_MIP,1.2278,0.8538,0.4658,0.2856,0.2131,0.2701,0.2456,0.2701,0.3683,0.6753,2.1487,4.1745,4.4815,2.5784,1.1664,0.5157,0.3192,0.0246,0.8538,0.8292,0.82,Commercial RoR (>1 MW),17.9,119.4,713.24,210.89,502.35,26.3,21.38,26.3,35.63,69.71,88.52,91.47,91.47,88.52,91.47,50.91,31.56,Dhurkot,0,1.0,Mini (100-1000 kW),0,1,1
8545,1,1058.5,963.5,94.9,0.65,1.07,519.3,18.28,83.258611,28.1675,0,1,WECS_NEA_MIP,0.043,0.0289,0.0147,0.0084,0.0061,0.0095,0.0086,0.0095,0.0129,0.0237,0.0753,0.1462,0.157,0.0903,0.0409,0.0181,0.0112,0.0009,0.0147,0.0138,0.65,Micro/Mini Hydro (<1 MW),85.4,7.51,59.78,24.62,35.16,3.48,2.82,3.48,4.7,5.96,5.76,5.96,5.96,5.76,5.96,5.76,4.17,Musikot,0,1.0,Micro (5-100 kW),0,1,1
8546,1,963.5,891.6,71.9,1.07,1.65,523.0,13.76,83.253889,28.1675,0,1,WECS_NEA_MIP,0.0657,0.0444,0.0228,0.0132,0.0095,0.0145,0.0131,0.0145,0.0197,0.0362,0.1151,0.2235,0.24,0.1381,0.0625,0.0276,0.0171,0.0013,0.0228,0.0215,0.65,Micro/Mini Hydro (<1 MW),64.7,8.87,70.0,28.69,41.31,4.05,3.27,4.05,5.47,7.0,6.77,7.0,7.0,6.77,7.0,6.77,4.85,Musikot,0,1.0,Micro (5-100 kW),0,1,1
8547,1,891.6,869.0,22.6,1.65,37.82,260.0,8.69,83.250833,28.168333,1,0,WECS_NEA_MIP,1.4155,0.9857,0.5394,0.3317,0.2478,0.3114,0.2831,0.3114,0.4247,0.7785,2.4771,4.8127,5.1666,2.9726,1.3447,0.5945,0.368,0.0283,0.9857,0.9574,0.82,Commercial RoR (>1 MW),20.3,156.34,933.4,275.77,657.62,34.39,27.96,34.39,46.61,91.14,115.89,119.76,119.76,115.89,119.76,66.57,41.27,Musikot,0,1.0,Mini (100-1000 kW),0,1,1
8555,1,1057.6,953.1,104.6,0.51,1.44,625.1,16.73,83.424167,27.985556,0,1,WECS_NEA_MIP,0.0575,0.0388,0.0199,0.0114,0.0083,0.0127,0.0115,0.0127,0.0173,0.0316,0.1007,0.1956,0.21,0.1208,0.0547,0.0242,0.015,0.0011,0.0199,0.0188,0.65,Micro/Mini Hydro (<1 MW),94.1,11.28,89.08,36.64,52.44,5.18,4.19,5.18,7.0,8.88,8.6,8.88,8.88,8.6,8.88,8.6,6.21,Ruru,0,1.0,Micro (5-100 kW),0,1,1
8556,1,953.1,871.1,81.9,1.44,2.15,597.8,13.71,83.426944,27.980833,0,1,WECS_NEA_MIP,0.0852,0.0577,0.0298,0.0173,0.0126,0.0187,0.017,0.0187,0.0256,0.0469,0.1491,0.2897,0.311,0.179,0.081,0.0358,0.0222,0.0017,0.0298,0.0281,0.65,Micro/Mini Hydro (<1 MW),73.7,13.21,103.9,42.39,61.51,5.94,4.83,5.94,8.09,10.42,10.08,10.42,10.42,10.08,10.42,10.08,7.17,Ruru,0,1.0,Micro (5-100 kW),0,1,1
8557,2,871.1,863.9,7.2,2.15,3.26,61.8,11.63,83.4275,27.978333,0,1,WECS_NEA_MIP,0.1281,0.0871,0.0454,0.0266,0.0194,0.0282,0.0256,0.0282,0.0384,0.0705,0.2243,0.4357,0.4677,0.2691,0.1217,0.0538,0.0333,0.0026,0.0454,0.0428,0.65,Micro/Mini Hydro (<1 MW),6.5,1.77,13.9,5.63,8.26,0.79,0.64,0.79,1.07,1.4,1.35,1.4,1.4,1.35,1.4,1.35,0.95,Ruru,0,1.0,Pico (<5 kW),0,1,0
8561,4,1057.4,1047.2,10.3,92.58,93.22,563.2,1.82,83.414167,28.108611,1,0,WECS_NEA_MIP,3.4266,2.4078,1.3415,0.8399,0.6332,0.7538,0.6853,0.7538,1.028,1.8846,5.9965,11.6504,12.5071,7.1958,3.2553,1.4392,0.8909,0.0685,2.4078,2.3393,0.82,Commercial RoR (>1 MW),9.3,175.01,1041.1,305.84,735.27,38.14,31.01,38.14,51.68,101.08,129.69,134.02,134.02,129.69,134.02,73.83,45.77,Chandrakot,0,1.0,Mini (100-1000 kW),0,1,1
8562,4,1047.2,1047.2,0.0,93.22,108.28,243.7,0.0,83.415278,28.105833,1,0,WECS_NEA_MIP,3.9683,2.7926,1.5606,0.98,0.74,0.873,0.7937,0.873,1.1905,2.1825,6.9445,13.4921,14.4842,8.3334,3.7699,1.6667,1.0317,0.0794,2.7926,2.7132,0.82,Commercial RoR (>1 MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chandrakot,0,1.0,Pico (<5 kW),0,0,0
8567,2,1057.3,937.9,119.4,2.33,3.63,541.3,22.06,83.544444,28.027222,0,1,WECS_NEA_MIP,0.1424,0.0969,0.0506,0.0297,0.0217,0.0313,0.0285,0.0313,0.0427,0.0783,0.2492,0.4841,0.5197,0.299,0.1353,0.0598,0.037,0.0029,0.0506,0.0478,0.65,Micro/Mini Hydro (<1 MW),107.5,32.77,255.94,103.6,152.34,14.48,11.79,14.48,19.64,25.81,24.97,25.81,25.81,24.97,25.81,24.97,17.39,Kaligandaki,0,1.0,Micro (5-100 kW),0,1,1
8571,1,1057.2,1030.6,26.6,0.52,0.94,580.2,4.58,83.165833,28.142778,0,1,WECS_NEA_MIP,0.0379,0.0254,0.0129,0.0074,0.0053,0.0083,0.0076,0.0083,0.0114,0.0208,0.0663,0.1288,0.1383,0.0795,0.036,0.0159,0.0098,0.0008,0.0129,0.0121,0.65,Micro/Mini Hydro (<1 MW),23.9,1.84,14.68,6.04,8.63,0.85,0.7,0.85,1.16,1.46,1.42,1.46,1.46,1.42,1.46,1.42,1.02,Isma,0,1.0,Pico (<5 kW),0,1,0
